,id,label,tweet,degree of profanity
21161,21162,1,why did  kick  of the flight because he spoke arabic boycottdelta,0.0
21177,21178,1,while neonazi and altright attack fellow americans with  and hate the real enemy laughs at our gates putin,0.16
21185,21186,1, there is no way that this this man should be allowed to become attorney general  liar asshat,0.05
21190,21191,1,alabama victoria secret shoppers face racial discrimination video cwt  via  ,0.08
21194,21195,1,sikh temple vandalised in in calgary wso condemns  act  ,0.0
21205,21206,1,are  black amp feel like the  are stomping on you listen  retweet tampa miami ,0.06
21217,21218,1, chick gets fucked c thomas howell naked ,0.22
21241,21242,1, antiwhite  new black panthers recently in milwaukee chant free us or die cracker amp fck the pigs ,0.2
21255,21256,1,allahsoil jews christians and muslims all believe that good will prevail cnn bbc msnbc 2017in3words   ,0.0
21256,21257,1,who pulled his chain stoptalking you  sob  auspol ,0.09
21283,21284,1,this guy is a lunatic an angryignorantand vicious man ,0.0
21284,21285,1, fl woman screaming racial slurs aims guns laser pointer at black mcdonalds customer  ,0.12
21294,21295,1, silence betrays the innocent activism hunger nofur animalrights noyulin eah wildlife vegan  lgbt ,0.0
21301,21302,1, msnbc cnn amjoy joe biden i want to thank trump for unmasking americas  ,0.0
21317,21318,1, waitingf  wildest cutest takuyakimura in  highfashion brand cosmeticsbrand worldcampaign ad amp ,0.0
21319,21320,1, 2017 will be a wonderful year if youre a  craving an authoritarian hand,0.0
21344,21345,1,obama joins the jackals   ass america will miss obama when they realize trump will do nothing for them trumpism generationkkk,0.05
21350,21351,1,  preach blm  skywilliams preach,0.0
21363,21364,1, boob camron diaz naked pics,0.33
21365,21366,1,   the real  and antisemites are  and the progressive minions not freedom loving americans,0.0
21366,21367,1,  grows in the uk after brexit  buggeroffboris bregret ukip voteleave leaveeu ,0.07
21367,21368,1, you might be a libtard if libtard  sjw liberal politics ,0.08
21368,21369,1,the latest the seattle daily  thanks to  seahawks ,0.0
21385,21386,1,how is it that a man comes in last in a race but he is declared a winner putinschoice putinspuppet retweet ,0.0
21388,21389,1,will the altright promote a new kind of  genetics  mt   ,0.0
21394,21395,1,  ends 2016 with a hopeful message against  in the music industry  via ,0.0
21430,21431,1,many white americans actually believe there can be a chance for peace w a sexualpredator amp altright  at the helm moronsmatter,0.0
21440,21441,1,scapelliti  woobietuesday when youre blocked by a  troll because you promise to  blacklivesmatter amp ,0.0
21442,21443,1,advanced value chain videos at   valuechain ,0.0
21451,21452,1,after 8 yrs of endless lies contempt from a  left activist u realize with clarity he never came clean wus ,0.05
21477,21478,1,nowe can see they have been instrumental in promoting false narrative amp abetting divisive blm agenda ,0.0
21485,21486,1,so proud to have a mayor like  who isnt afraid to speak the truthand yes he is completely right ,0.0
21527,21528,1, charlespaladinos  comments spark calls for resignation  ,0.0
21540,21541,1, the feelings not mutual you  ableism islamophobia  transphobia misogyny homophobiaenablin bigot ,0.0
21550,21551,1, allahsoil jews christians and muslims all believe that good will prevail cnn bbc msnbc 2017in3words   ,0.0
21555,21556,1,black lives matter bml except for mine apparently have the patience 2 watch this all the way through   jo,0.05
21592,21593,1, thiss insane acts by koreans they will trample national flag of other nation its clearly  rapeculture ,0.0
21602,21603,1, ny cunt campaign cochair unleashes on obamas in  2017 wishlist   via  fucktrump,0.06
21615,21616,1,  if you are going to call me a  then have the balls to put your own hashtag onto it,0.05
21621,21622,1,everyone ask  why they endorse such blatant      ,0.0
21622,21623,1,free girls pic galery  girls fucked ,0.38
21624,21625,1,cctv  appeal after horrific   attack in norrisgreen   ,0.08
21647,21648,1,i really dont think this is an exaggeration so ill keep sharing every time it comes back around trump vote  ,0.0
21649,21650,1, allahsoil marxs revolution occurredjust not how he expected it to     teambts ,0.0
21654,21655,1, hey but the chinese are communists as well oh but theyre not white thats right i see dumbingdownofamerica ,0.05
21658,21659,1,save the date 142017 sourcenation live wed 8 thependulum  newshow  policebrutality ,0.0
21670,21671,1,why does this get so low key of a play when trumps foolish request to change judges got wall to wall coverage ,0.0
21691,21692,1, essential reading by someone you should follow  ,0.0
21699,21700,1, donkey zionazis proud of murdering real palestinian semitic children  thats what i call antisemtism ,0.06
21705,21706,1, rebellion in the uk when you dontbuythesun amp all those rags that only spread tories propaganda fear hatred ,0.15
21726,21727,1,note i was just able to pop this zit on my neck thats been there for days ive beensqueezing it for days ,0.0
21757,21758,1, green book sundown towns route66 guide a reminder of  that faced travellers under us segregation  ,0.0
21767,21768,1,lee atwater was caught n tape explains the southern strategy he was in reagans cabinet  13th,0.0
21769,21770,1,ever notice how much scum trump hires  ,0.11
21792,21793,1, just delete your account shallow  and go away ,0.0
21801,21802,1,what a stellar year its been for   ,0.0
21813,21814,1, greed is killing our planet and the human race     extinction stopthewars  ,0.06
21849,21850,1, netanyahu has demonstrated  disrespect against obama for 8 yrs gop feigned outrage is full of excrement israel,0.11
21874,21875,1,    wheres the  you need to reappraise your victimhood,0.0
21877,21878,1, 940pm sunday scumbag from southsudankot playing mind games again blasting neighbors with music intermittently racis,0.0
21913,21914,1,     hes a  zionist what did anyone expect,0.0
21934,21935,1,libtard regressive cant effo a logic point wout insults or slurs especially if refuted thats wh ,0.0
21940,21941,1,ag pick jeff sessions scrubs racism from recordeven tho he once argued this is a felony trumpsamerica   ,0.0
21956,21957,1, what do you think of alexjones saying draintheswamp populationcontrol  you had good videos with him they got him,0.0
21964,21965,1,i hope the guy wont say how come  only trump gets to speak his mind people enough with the pc already sarcasm ,0.0
21991,21992,1,  mma fans losses dont matter mma fans on rr shes lost twice she is trash ufc207  doublestandards,0.0
22000,22001,1,on ya prince charles  issued veiled warning over trump and return to dark days of 1930s  princecharles ,0.0
22010,22011,1,would be the best thing he has done yet ,0.0
22031,22032,1,aampe pulls controversial reality show about the kkk after learning producers paid hategroup members  hate ,0.06
22046,22047,1,  theresistance resist  we must stand together with all of our brothers and sisters ,0.0
22051,22052,1, anc is quick to shit themselves over zilles comments as  but do noting about these black racists ,0.1
22058,22059,1,racist  austin police ofc cameron staff cameronstaff camstaff officerstaff   acab cowardcops ,0.07
22064,22065,1,hes an unamerican  fact ,0.0
22067,22068,1,racism in america kill obama and muslims not welcome here signs in new mexico draw criticism  ,0.06
22078,22079,1, of course liberals see  everywhere they are looking at the world through racist eyes,0.06
22085,22086,1,sea shepherd suppoers are racist   antiracism seashepherd ,0.1
22093,22094,1,bot kitazatoshibasaburo found tetanusimmunization with his colleague but kitazato didnot won nobelprize but colleague won  is white,0.0
22094,22095,1,this obviously  tcot gets on amp inaspanof maybe allof two seconds after boarding  thinks he knows what ,0.0
22119,22120,1, allahsoil american taxpayers have also lost their homes by the millions    2016in4words ,0.06
22140,22141,1,listening to sam cooke in this ridiculously packed pavillions to help keep me calm breathe procrastinate shitshow ,0.0
22146,22147,1, obama has been the most destructive president in history amp that is his legend isis iran  copkiller syria  more,0.0
22166,22167,1,in a nutshell  ,0.0
22178,22179,1, lesson from history choose carefully main l king  malcolm x  reconciliation  vengeance blacklivesmatter  lg,0.0
22195,22196,1,are you hispanic amp  like the  are stomping on you listen  retweet boricua miami ,0.0
22196,22197,1, clickbait much thats a really shitty headline  you should change it  ,0.07
22216,22217,1,not every trump suppoer is a racist but every racist is a trump suppoer this an irrefutable truism  must never be tolerated,0.09
22217,22218,1, allahsoil the more familiar we become the more difficult it is to stereotype     ,0.0
22228,22229,1,       indeed typical  scumbag riding the trumphate machine sic,0.0
22236,22237,1, relied on bankruptcy  protection to keep his ego up as a billionaire  used  xenopbobia ,0.0
22249,22250,1,apparently taragon is not a christmassy herb  ,0.0
22254,22255,1,wow this is what blogging is about  ,0.0
22264,22265,1, the latest the blicqer daily  thanks to     marketing,0.0
22272,22273,1,youre running out of  hater bitches to whiteknight you    ,0.07
22279,22280,1,bjork wrote a powerful essay about  and were applauding women  ,0.0
22285,22286,1,thought factory leftright polarisation trump uselections2016 leadership politics  brexit blm 7 ,0.0
22320,22321,1,the end of   me selfie  love messi cr7 religion christianity meccalive ,0.0
22330,22331,1,  cant believe no one has cottoned on to him saying his song was white christmas ,0.0
22335,22336,1,joy to the world instead of terrorism hate  and wars  waronchristmas spreadlovethischristmas love,0.0
22342,22343,1,nothing would be more dangerous than to give putinschoice the impression we accept  stopracism boycott ,0.0
22346,22347,1,fake activist amp ,0.0
22347,22348,1, is this what your university stands for  hate ignorance stupidity lies mdcollege ,0.07
22351,22352,1,preorder your copy of hot new dystopian swiftly sharpens the fang for just 99c 99p  ,0.0
22359,22360,1,just got done threatening my coworker to give me money and he says black male is illegal smh  really,0.1
22363,22364,1,racial discrimination interacts with genetics impacts health among african americans   sdoh ,0.14
22366,22367,1, boob marathi nude women ,0.33
22382,22383,1, this  motherfucker needs to be in prison charles paladinos racist comments spark calls for resignation  ,0.11
22397,22398,1,when a facemask can run you the risk of looking unintentionally     moredun edinburgh ,0.0
22408,22409,1,   what do u expecttrumps father was a thats why he wont denounce the kkk or racismfacinghis,0.05
22417,22418,1,sikh temple vandalised in in calgary wso condemns  act  ,0.0
22420,22421,1,no comment  in australia   opkillingbay seashepherd helpcovedolphins thecove  redcove,0.0
22430,22431,1,plz sign  japan  bullying tweet4taiji ,0.0
22451,22452,1, well theres a surprise wonder how much that bit of research cost ,0.0
